Ead,cV,cN,cH,Z,rmsd,rmaxsd,dminNS,daveNS,dminHS,daveHS,mult,chir,q,mu,Egap,cnN,dcnN,cnS,dcnS,aminS,amaxS,aminN,amaxN,adispN,adispH
   0.551,   0.893,   1.802,   1.351,   6,   0.358,   0.703,   1.373,   3.399,   1.373,   3.205,   1,   0.000,   0.210,   0.000,   0.351,   3,   0,   3,   1,   2.071,   2.113,   1.953,   2.167,   0.079,   0.079
   0.381,   0.893,   1.802,   1.351,   6,   0.157,   0.377,   1.371,   2.994,   1.371,   2.867,   1,   0.000,   0.165,   0.000,   0.351,   3,   0,   3,   1,   2.041,   2.129,   1.953,   2.167,   2.147,   2.147
   0.803,   0.893,   1.802,   1.351,   6,   0.151,   0.367,   1.358,   2.982,   2.466,   3.145,   1,   0.000,   0.161,   0.000,   0.351,   2,   0,   3,   1,   2.053,   2.121,   2.095,   4.188,   1.039,   2.663
   0.534,   0.893,   1.802,   1.351,   6,   0.045,   0.394,   2.774,   4.871,   2.774,   4.697,   1,   0.000,   0.011,  -0.000,   0.351,   3,   0,   3,   1,   2.070,   2.105,   1.953,   2.167,   1.050,   1.050
   0.966,   0.893,   1.802,   1.351,   6,   0.054,   0.431,   2.386,   4.207,   2.386,   4.075,   1,   0.000,  -0.016,   0.000,   0.351,   3,   0,   3,   1,   2.083,   2.097,   1.953,   2.167,   1.593,   1.593
   0.792,   0.893,   1.802,   1.351,   6,   0.060,   0.444,   3.731,   5.209,   3.731,   5.171,   1,   0.000,  -0.003,   0.000,   0.351,   3,   0,   3,   1,   2.080,   2.100,   1.953,   2.167,   1.778,   1.778
   0.863,   0.893,   1.802,   1.351,   6,   0.062,   0.449,   3.764,   5.208,   4.251,   5.266,   1,   0.000,  -0.005,   0.000,   0.351,   2,   0,   3,   1,   2.080,   2.098,   2.095,   4.188,   1.377,   2.114
   0.680,   0.893,   1.802,   1.351,   6,   0.255,   0.531,   5.130,   6.994,   5.130,   6.905,   1,   0.000,  -0.002,   0.000,   0.351,   3,   0,   3,   1,   2.076,   2.097,   1.953,   2.167,   1.289,   1.289
   0.795,   0.893,   1.802,   1.351,   6,   0.254,   0.518,   4.938,   6.550,   4.938,   6.499,   1,   0.000,  -0.000,   0.000,   0.351,   3,   0,   3,   1,   2.069,   2.100,   1.953,   2.167,   1.578,   1.578
   0.807,   0.893,   1.802,   1.351,   6,   0.397,   0.784,   6.285,   7.702,   6.285,   7.690,   1,   0.000,   0.002,  -0.000,   0.351,   3,   0,   3,   1,   2.073,   2.097,   1.953,   2.167,   1.697,   1.697
   0.855,   0.893,   1.802,   1.351,   6,   0.398,   0.786,   6.322,   7.705,   6.612,   7.737,   1,   0.000,   0.002,  -0.000,   0.351,   2,   0,   3,   1,   2.072,   2.098,   2.095,   4.188,   1.451,   1.923
   0.855,   0.893,   1.802,   1.351,   6,   0.399,   0.783,   6.319,   7.699,   6.607,   7.730,   1,   0.000,   0.003,   0.000,   0.351,   2,   0,   3,   1,   2.072,   2.098,   2.095,   4.188,   1.691,   1.218
   0.807,   0.893,   1.802,   1.351,   6,   0.399,   0.781,   6.280,   7.696,   6.280,   7.683,   1,   0.000,   0.002,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.097,   1.955,   2.167,   1.445,   1.445
   0.796,   0.893,   1.802,   1.351,   6,   0.257,   0.531,   5.183,   7.000,   6.563,   7.107,   1,   0.000,  -0.003,   0.000,   0.351,   2,   0,   3,   1,   2.076,   2.096,   2.095,   4.188,   1.284,   0.837
   0.755,   0.893,   1.802,   1.351,   6,   0.253,   0.511,   4.980,   6.551,   5.724,   6.621,   1,   0.000,  -0.000,  -0.000,   0.351,   2,   0,   3,   1,   2.070,   2.099,   2.095,   4.188,   1.571,   1.027
   0.863,   0.893,   1.802,   1.351,   6,   0.061,   0.443,   3.764,   5.207,   4.250,   5.265,   1,   0.000,  -0.005,   0.000,   0.351,   2,   0,   3,   1,   2.081,   2.098,   2.095,   4.188,   1.765,   1.028
   0.792,   0.893,   1.802,   1.351,   6,   0.059,   0.436,   3.731,   5.209,   3.731,   5.170,   1,   0.000,  -0.003,  -0.000,   0.351,   3,   0,   3,   1,   2.080,   2.101,   1.955,   2.167,   1.364,   1.364
   0.833,   0.893,   1.802,   1.351,   6,   0.031,   0.370,   2.826,   4.872,   4.935,   5.063,   1,   0.000,   0.014,   0.000,   0.351,   2,   0,   3,   1,   2.078,   2.105,   2.095,   4.188,   1.047,   0.509
   0.908,   0.893,   1.802,   1.351,   6,   0.036,   0.382,   2.429,   4.210,   3.740,   4.361,   1,   0.000,  -0.017,  -0.000,   0.351,   2,   0,   3,   1,   2.078,   2.111,   2.095,   4.188,   1.576,   0.692
   0.803,   0.893,   1.802,   1.351,   6,   0.151,   0.365,   1.359,   2.982,   2.466,   3.145,   1,   0.000,   0.161,   0.000,   0.351,   2,   0,   3,   1,   2.053,   2.121,   2.095,   4.188,   2.103,   0.478
   0.381,   0.893,   1.802,   1.351,   6,   0.157,   0.380,   1.371,   2.995,   1.371,   2.868,   1,   0.000,   0.165,  -0.000,   0.351,   3,   0,   3,   1,   2.041,   2.129,   1.955,   2.167,   0.995,   0.995
   0.774,   0.893,   1.802,   1.351,   6,   0.343,   0.663,   1.357,   3.364,   2.918,   3.586,   1,   0.000,   0.205,   0.000,   0.351,   2,   0,   3,   1,   2.019,   2.134,   2.095,   4.188,   0.063,   1.098
   0.624,   0.893,   1.802,   1.351,   6,   0.388,   0.702,   2.450,   3.797,   2.450,   3.808,   1,   0.000,  -0.067,   0.000,   0.351,   3,   0,   3,   1,   2.064,   2.093,   1.953,   2.167,   0.577,   0.577
   0.794,   0.893,   1.802,   1.351,   6,   0.330,   0.626,   5.673,   7.354,   5.673,   7.303,   1,   0.000,   0.002,  -0.000,   0.351,   3,   0,   3,   1,   2.047,   2.105,   1.953,   2.167,   0.026,   0.026
   0.802,   0.893,   1.802,   1.351,   6,   0.330,   0.628,   4.241,   5.990,   4.241,   5.931,   1,   0.000,  -0.011,   0.000,   0.351,   3,   0,   3,   1,   2.048,   2.118,   1.953,   2.167,   0.035,   0.035
   0.761,   0.893,   1.802,   1.351,   6,   0.160,   0.352,   3.717,   5.733,   3.717,   5.609,   1,   0.000,   0.003,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.095,   1.953,   2.167,   0.322,   0.322
   0.731,   0.893,   1.802,   1.351,   6,   0.158,   0.351,   2.407,   4.549,   2.407,   4.363,   1,   0.000,  -0.025,  -0.000,   0.351,   3,   0,   3,   1,   2.049,   2.106,   1.953,   2.167,   0.513,   0.513
   0.800,   0.893,   1.802,   1.351,   6,   0.037,   0.339,   6.172,   8.145,   6.172,   8.041,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.072,   2.096,   1.953,   2.167,   0.401,   0.401
   0.841,   0.893,   1.802,   1.351,   6,   0.046,   0.376,   4.885,   6.943,   4.885,   6.827,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.069,   2.098,   1.953,   2.167,   0.515,   0.515
   0.827,   0.893,   1.802,   1.351,   6,   0.060,   0.410,   5.087,   7.164,   5.087,   7.043,   1,   0.000,   0.005,  -0.000,   0.351,   3,   0,   3,   1,   2.072,   2.099,   1.953,   2.167,   0.797,   0.797
   0.888,   0.893,   1.802,   1.351,   6,   0.053,   0.407,   4.221,   6.257,   4.221,   6.126,   1,   0.000,  -0.006,  -0.000,   0.351,   3,   0,   3,   1,   2.073,   2.097,   1.953,   2.167,   1.044,   1.044
   0.798,   0.893,   1.802,   1.351,   6,   0.254,   0.514,   7.522,   9.553,   7.522,   9.451,   1,   0.000,  -0.001,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.099,   1.953,   2.167,   0.700,   0.700
   0.808,   0.893,   1.802,   1.351,   6,   0.252,   0.510,   6.512,   8.556,   6.512,   8.457,   1,   0.000,  -0.003,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.097,   1.953,   2.167,   0.844,   0.844
   0.728,   0.893,   1.802,   1.351,   6,   0.395,   0.780,   7.160,   9.131,   7.160,   9.047,   1,   0.000,   0.003,   0.000,   0.351,   3,   0,   3,   1,   2.075,   2.098,   1.953,   2.167,   1.032,   1.032
   0.862,   0.893,   1.802,   1.351,   6,   0.396,   0.773,   6.579,   8.444,   6.579,   8.369,   1,   0.000,   0.001,   0.000,   0.351,   3,   0,   3,   1,   2.073,   2.098,   1.953,   2.167,   1.229,   1.229
   0.829,   0.893,   1.802,   1.351,   6,   0.399,   0.793,   7.214,   9.136,   8.979,   9.236,   1,   0.000,   0.003,  -0.000,   0.351,   2,   0,   3,   1,   2.076,   2.099,   2.095,   4.188,   1.030,   0.740
   0.817,   0.893,   1.802,   1.351,   6,   0.399,   0.777,   6.633,   8.451,   8.018,   8.543,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.072,   2.100,   2.095,   4.188,   1.225,   0.866
   0.806,   0.893,   1.802,   1.351,   6,   0.256,   0.513,   7.575,   9.555,   9.419,   9.643,   1,   0.000,  -0.002,  -0.000,   0.351,   2,   0,   3,   1,   2.074,   2.098,   2.095,   4.188,   0.701,   0.886
   0.786,   0.893,   1.802,   1.351,   6,   0.253,   0.508,   6.567,   8.561,   8.636,   8.675,   1,   0.000,  -0.002,   0.000,   0.351,   2,   0,   3,   1,   2.073,   2.097,   2.095,   4.188,   0.844,   1.023
   0.866,   0.893,   1.802,   1.351,   6,   0.056,   0.398,   5.141,   7.168,   7.181,   7.303,   1,   0.000,   0.004,  -0.000,   0.351,   2,   0,   3,   1,   2.076,   2.098,   2.095,   4.188,   0.798,   1.035
   0.829,   0.893,   1.802,   1.351,   6,   0.050,   0.398,   4.280,   6.266,   6.226,   6.412,   1,   0.000,  -0.005,   0.000,   0.351,   2,   0,   3,   1,   2.070,   2.100,   2.095,   4.188,   1.042,   0.623
   0.826,   0.893,   1.802,   1.351,   6,   0.035,   0.338,   6.215,   8.146,   7.579,   8.231,   1,   0.000,   0.002,  -0.000,   0.351,   2,   0,   3,   1,   2.071,   2.096,   2.095,   4.188,   0.405,   0.709
   0.832,   0.893,   1.802,   1.351,   6,   0.042,   0.354,   4.929,   6.939,   6.571,   7.068,   1,   0.000,   0.000,  -0.000,   0.351,   2,   0,   3,   1,   2.070,   2.101,   2.095,   4.188,   0.520,   0.853
   0.724,   0.893,   1.802,   1.351,   6,   0.155,   0.336,   3.752,   5.726,   5.175,   5.864,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.065,   2.099,   2.095,   4.188,   0.330,   0.815
   0.686,   0.893,   1.802,   1.351,   6,   0.154,   0.344,   2.444,   4.540,   4.331,   4.742,   1,   0.000,  -0.025,  -0.000,   0.351,   2,   0,   3,   1,   2.038,   2.130,   2.095,   4.188,   0.523,   1.060
   0.826,   0.893,   1.802,   1.351,   6,   0.331,   0.622,   5.702,   7.353,   6.224,   7.392,   1,   0.000,   0.001,  -0.000,   0.351,   2,   0,   3,   1,   2.044,   2.105,   2.095,   4.188,   0.018,   0.424
   0.722,   0.893,   1.802,   1.351,   6,   0.325,   0.611,   4.271,   5.989,   4.954,   6.062,   1,   0.000,  -0.009,   0.000,   0.351,   2,   0,   3,   1,   2.044,   2.115,   2.095,   4.188,   0.025,   0.543
   0.795,   0.893,   1.802,   1.351,   6,   0.397,   0.732,   3.741,   5.146,   3.741,   5.154,   1,   0.000,   0.012,   0.000,   0.351,   3,   0,   3,   1,   2.021,   2.118,   1.953,   2.167,   0.365,   0.365
   0.315,   0.893,   1.802,   1.351,   7,   0.264,   0.524,   0.000,   2.347,   2.637,   2.768,   1,   0.000,  -0.572,   0.000,   0.351,   2,   1,   2,   1,   2.095,   4.188,   2.095,   4.188,     nan,   1.585
   0.315,   0.893,   1.802,   1.351,   7,   0.264,   0.523,   0.000,   2.347,   2.638,   2.768,   1,   0.000,  -0.571,   0.000,   0.351,   2,   1,   2,   1,   2.095,   4.188,   2.095,   4.188,     nan,   1.557
   0.884,   0.000,   0.446,   1.339,   6,   0.024,   0.467,   7.490,     nan,   4.951,   5.634,   2,   0.524,   0.001,  -0.009,   0.491,   3,   0,   3,   1,   2.080,   2.091,   2.034,   2.160,   3.132,   3.101
   0.396,   0.000,   0.446,   1.339,   6,   0.021,   0.407,   7.622,     nan,   5.158,   5.912,   2,   0.524,  -0.004,   0.033,   0.491,   3,   0,   3,   1,   2.073,   2.104,   2.034,   2.160,   2.995,   3.017
   0.946,   0.000,   0.446,   1.339,   6,   0.027,   0.424,   8.891,     nan,   6.568,   7.329,   2,   0.524,  -0.000,  -0.006,   0.491,   3,   0,   3,   1,   2.080,   2.094,   2.034,   2.160,   2.896,   2.941
   0.467,   0.000,   0.446,   1.339,   6,   0.023,   0.337,   9.356,     nan,   7.223,   7.997,   2,   0.524,  -0.003,   0.033,   0.491,   3,   0,   3,   1,   2.075,   2.102,   2.034,   2.160,   2.751,   2.822
   1.032,   0.000,   0.446,   1.339,   6,   0.026,   0.352,   8.644,     nan,   6.671,   7.435,   2,   0.524,   0.000,  -0.005,   0.491,   3,   0,   3,   1,   2.077,   2.101,   2.034,   2.160,   2.738,   2.803
   1.049,   0.000,   0.446,   1.339,   6,   0.168,   0.335,   9.422,     nan,   9.574,  10.294,   2,   0.524,   0.001,   0.002,   0.491,   3,   0,   3,   1,   2.082,   2.098,   2.034,   2.160,   2.500,   2.619
   0.999,   0.000,   0.446,   1.339,   6,   0.296,   0.561,  10.861,     nan,   9.209,   9.963,   2,   0.524,  -0.001,  -0.001,   0.491,   3,   0,   3,   1,   2.082,   2.100,   2.034,   2.160,   2.524,   2.624
   1.050,   0.000,   0.446,   1.339,   6,   0.398,   0.733,  10.393,     nan,  10.662,  10.819,   2,   0.524,   0.000,   0.002,   0.491,   3,   0,   3,   1,   2.082,   2.099,   2.034,   2.160,   2.405,   2.527
   1.036,   0.000,   0.446,   1.339,   6,   0.290,   0.539,  10.837,     nan,   9.246,   9.438,   2,   0.524,   0.000,  -0.003,   0.491,   3,   0,   3,   1,   2.083,   2.098,   2.034,   2.160,   2.525,   2.621
   0.713,   0.000,   0.446,   1.339,   6,   0.076,   0.268,  10.007,     nan,   8.161,   8.454,   2,   0.524,  -0.001,   0.012,   0.491,   3,   0,   3,   1,   2.082,   2.096,   2.034,   2.160,   2.628,   2.712
   0.953,   0.000,   0.446,   1.339,   6,   0.027,   0.354,   8.644,     nan,   6.723,   7.008,   2,   0.524,   0.001,  -0.005,   0.491,   3,   0,   3,   1,   2.077,   2.101,   2.034,   2.160,   2.739,   2.799
   0.948,   0.000,   0.446,   1.339,   6,   0.037,   0.428,   7.928,     nan,   8.022,   8.455,   2,   0.524,   0.000,   0.003,   0.491,   3,   0,   3,   1,   2.083,   2.094,   2.034,   2.160,   2.773,   2.844
   0.943,   0.000,   0.446,   1.339,   6,   0.024,   0.429,   8.885,     nan,   6.595,   7.121,   2,   0.524,  -0.001,  -0.006,   0.491,   3,   0,   3,   1,   2.080,   2.096,   2.034,   2.160,   2.897,   2.936
   0.584,   0.000,   0.446,   1.339,   6,   0.036,   0.478,   8.644,     nan,   6.234,   6.869,   2,   0.524,  -0.002,   0.019,   0.491,   3,   0,   3,   1,   2.082,   2.092,   2.034,   2.160,   3.058,   3.058
   0.905,   0.000,   0.446,   1.339,   6,   0.023,   0.454,   7.378,     nan,   7.420,   8.026,   2,   0.524,  -0.001,  -0.005,   0.491,   3,   0,   3,   1,   2.080,   2.093,   2.034,   2.160,   3.127,   3.089
   0.900,   0.000,   0.446,   1.339,   6,   0.026,   0.461,   7.522,     nan,   7.563,   8.231,   2,   0.524,   0.001,   0.003,   0.491,   3,   0,   3,   1,   2.079,   2.098,   2.034,   2.160,   2.947,   2.986
   0.930,   0.000,   0.446,   1.339,   6,   0.028,   0.441,   6.516,     nan,   7.963,   8.451,   2,   0.524,   0.000,  -0.007,   0.491,   3,   0,   3,   1,   2.082,   2.094,   2.034,   2.160,   2.803,   2.751
   0.464,   0.000,   0.446,   1.339,   6,   0.022,   0.345,   7.138,     nan,   8.659,   9.046,   2,   0.524,  -0.001,   0.032,   0.491,   3,   0,   3,   1,   2.080,   2.101,   2.034,   2.160,   2.617,   2.600
   0.990,   0.000,   0.446,   1.339,   6,   0.026,   0.358,   8.578,     nan,   8.679,   9.397,   2,   0.524,  -0.000,  -0.003,   0.491,   3,   0,   3,   1,   2.080,   2.099,   2.034,   2.160,   2.622,   2.726
   0.957,   0.000,   0.446,   1.339,   6,   0.163,   0.323,   7.638,     nan,   9.211,   9.404,   2,   0.524,   0.000,   0.003,   0.491,   3,   0,   3,   1,   2.082,   2.098,   2.034,   2.160,   2.297,   2.335
   1.049,   0.000,   0.446,   1.339,   6,   0.302,   0.569,   9.023,     nan,  10.631,  10.831,   2,   0.524,   0.000,  -0.003,   0.491,   3,   0,   3,   1,   2.081,   2.100,   2.034,   2.160,   2.357,   2.382
   0.733,   0.000,   0.446,   1.339,   6,   0.389,   0.717,   8.803,     nan,   9.160,   9.918,   2,   0.524,  -0.001,   0.012,   0.491,   3,   0,   3,   1,   2.082,   2.099,   2.034,   2.160,   2.203,   2.338
   1.149,   0.000,   0.446,   1.339,   6,   0.291,   0.540,   8.991,     nan,   9.526,  10.292,   2,   0.524,   0.000,  -0.003,   0.491,   3,   0,   3,   1,   2.082,   2.098,   2.034,   2.160,   2.359,   2.481
   0.699,   0.000,   0.446,   1.339,   6,   0.078,   0.251,   7.971,     nan,   8.635,   9.402,   2,   0.524,   0.000,   0.012,   0.491,   3,   0,   3,   1,   2.081,   2.097,   2.034,   2.160,   2.472,   2.605
   0.919,   0.000,   0.446,   1.339,   6,   0.024,   0.333,   8.569,     nan,   8.715,   9.051,   2,   0.524,  -0.001,  -0.002,   0.491,   3,   0,   3,   1,   2.080,   2.100,   2.034,   2.160,   2.623,   2.721
   0.603,   0.000,   0.446,   1.339,   6,   0.027,   0.384,   5.696,     nan,   6.524,   7.287,   2,   0.524,  -0.000,   0.017,   0.491,   3,   0,   3,   1,   2.083,   2.092,   2.034,   2.160,   2.615,   2.787
   0.854,   0.000,   0.446,   1.339,   6,   0.026,   0.454,   6.515,     nan,   7.512,   8.234,   2,   0.524,   0.001,  -0.005,   0.491,   3,   0,   3,   1,   2.080,   2.095,   2.034,   2.160,   2.805,   2.933
   0.551,   0.000,   0.446,   1.339,   6,   0.025,   0.442,   6.185,     nan,   7.363,   8.027,   2,   0.524,  -0.001,   0.020,   0.491,   3,   0,   3,   1,   2.082,   2.092,   2.034,   2.160,   3.024,   3.073
   0.897,   0.000,   0.446,   1.339,   6,   0.024,   0.471,   4.907,     nan,   6.175,   6.811,   2,   0.524,  -0.001,  -0.007,   0.491,   3,   0,   3,   1,   2.082,   2.089,   2.034,   2.160,   3.121,   2.992
   0.475,   0.000,   0.446,   1.339,   6,   0.025,   0.436,   5.116,     nan,   6.535,   7.062,   2,   0.524,  -0.000,   0.025,   0.491,   3,   0,   3,   1,   2.078,   2.096,   2.034,   2.160,   2.854,   2.780
   0.859,   0.000,   0.446,   1.339,   6,   0.028,   0.418,   4.258,     nan,   5.746,   6.167,   2,   0.524,  -0.005,  -0.002,   0.491,   3,   0,   3,   1,   2.080,   2.092,   2.034,   2.160,   2.609,   2.587
   0.582,   0.000,   0.446,   1.339,   6,   0.023,   0.358,   5.155,     nan,   6.673,   6.958,   2,   0.524,   0.001,   0.016,   0.491,   3,   0,   3,   1,   2.076,   2.102,   2.034,   2.160,   2.372,   2.405
   0.966,   0.000,   0.446,   1.339,   6,   0.029,   0.361,   6.563,     nan,   8.109,   8.404,   2,   0.524,  -0.002,  -0.003,   0.491,   3,   0,   3,   1,   2.082,   2.099,   2.034,   2.160,   2.430,   2.447
   0.931,   0.000,   0.446,   1.339,   6,   0.157,   0.313,   6.337,     nan,   7.785,   7.808,   2,   0.524,  -0.000,   0.002,   0.491,   3,   0,   3,   1,   2.083,   2.097,   2.034,   2.160,   1.984,   2.089
   0.970,   0.000,   0.446,   1.339,   6,   0.305,   0.577,   7.561,     nan,   9.097,   9.168,   2,   0.524,  -0.000,  -0.001,   0.491,   3,   0,   3,   1,   2.079,   2.099,   2.034,   2.160,   2.109,   2.180
   0.791,   0.000,   0.446,   1.339,   6,   0.383,   0.711,   7.701,     nan,   7.727,   8.425,   2,   0.524,   0.001,   0.007,   0.491,   3,   0,   3,   1,   2.080,   2.097,   2.034,   2.160,   1.919,   2.092
   1.104,   0.000,   0.446,   1.339,   6,   0.291,   0.543,   7.509,     nan,   7.763,   8.509,   2,   0.524,  -0.000,  -0.003,   0.491,   3,   0,   3,   1,   2.085,   2.095,   2.034,   2.160,   2.111,   2.278
   0.950,   0.000,   0.446,   1.339,   6,   0.075,   0.258,   6.249,     nan,   6.636,   7.403,   2,   0.524,   0.001,   0.003,   0.491,   3,   0,   3,   1,   2.078,   2.100,   2.034,   2.160,   2.217,   2.411
   0.936,   0.000,   0.446,   1.339,   6,   0.021,   0.306,   6.553,     nan,   7.182,   7.958,   2,   0.524,  -0.004,  -0.000,   0.491,   3,   0,   3,   1,   2.077,   2.101,   2.034,   2.160,   2.432,   2.600
   0.549,   0.000,   0.446,   1.339,   6,   0.038,   0.421,   3.758,     nan,   4.268,   5.043,   2,   0.524,   0.006,   0.015,   0.491,   3,   0,   3,   1,   2.071,   2.099,   2.034,   2.160,   2.279,   2.589
   0.738,   0.000,   0.446,   1.339,   6,   0.025,   0.425,   4.262,     nan,   5.111,   5.866,   2,   0.524,  -0.005,   0.001,   0.491,   3,   0,   3,   1,   2.070,   2.104,   2.034,   2.160,   2.612,   2.835
   0.816,   0.000,   0.446,   1.339,   6,   0.027,   0.489,   3.744,     nan,   4.893,   5.579,   2,   0.524,   0.002,   0.003,   0.491,   3,   0,   3,   1,   2.084,   2.087,   2.034,   2.160,   2.946,   3.042
   0.688,   0.000,   0.446,   1.339,   6,   0.042,   0.526,   2.439,     nan,   3.739,   4.359,   2,   0.524,  -0.015,  -0.004,   0.491,   3,   0,   3,   1,   2.079,   2.092,   2.034,   2.160,   3.110,   2.897
   0.099,   0.000,   0.446,   1.339,   6,   0.027,   0.442,   2.831,     nan,   4.302,   4.744,   2,   0.524,   0.004,   0.058,   0.491,   3,   0,   3,   1,   2.050,   2.113,   2.034,   2.160,   2.607,   2.578
   0.881,   0.000,   0.446,   1.339,   6,   0.031,   0.447,   2.430,     nan,   3.821,   4.065,   2,   0.524,  -0.027,   0.001,   0.491,   3,   0,   3,   1,   2.070,   2.106,   2.034,   2.160,   2.080,   2.247
   0.776,   0.000,   0.446,   1.339,   6,   0.028,   0.389,   3.786,     nan,   5.110,   5.182,   2,   0.524,   0.001,   0.006,   0.491,   3,   0,   3,   1,   2.079,   2.100,   2.034,   2.160,   1.894,   2.070
   0.976,   0.000,   0.446,   1.339,   6,   0.031,   0.390,   4.976,     nan,   6.430,   6.560,   2,   0.524,   0.001,  -0.004,   0.491,   3,   0,   3,   1,   2.078,   2.104,   2.034,   2.160,   2.093,   2.192
   0.969,   0.000,   0.446,   1.339,   6,   0.155,   0.319,   5.853,     nan,   6.548,   6.761,   2,   0.524,   0.002,   0.001,   0.491,   3,   0,   3,   1,   2.081,   2.101,   2.034,   2.160,   1.561,   1.981
   0.946,   0.000,   0.446,   1.339,   6,   0.302,   0.569,   6.725,     nan,   7.800,   7.924,   2,   0.524,   0.000,  -0.001,   0.491,   3,   0,   3,   1,   2.079,   2.097,   2.034,   2.160,   1.762,   2.100
